blank,Material,Plant,Material Description,MRP Type,Valuation Class,Material Group,Base Unit of Measure,Price Unit,Price Control,Price,Material Type,Last Change,Created by
,90002329,1715,CYLINDER PNEUMATIC INFINITY 630-1066,PD,3040,U27131701,EA,1,V,0.01,ZER2,,E362SSAL
,90002330,1715,DISC BRAKE BRETTING 5290-76,PD,3040,U25171708,EA,1,V,0.01,ZER2,,E362SSAL
,90002332,1715,DISC BRAKE BRETTING 5290-94,PD,3040,U25171708,EA,1,V,0.01,ZER2,,E362SSAL
,90002338,1715,DRIVE VARIABLE FREQ AB 25B-D2P3N104 1HP,PD,3040,U26111503,EA,1,V,0.01,ZER2,,E362SSAL
,90002345,1715,DRIVE VARIABLE FREQ AB20G11ND096AA0NNNNN,PD,3040,U26111503,EA,1,V,0.01,ZER2,,E362SSAL
,90002373,1715,COUPLING RIGID EDSON E1007737,PD,3040,U31163009,EA,1,V,0.01,ZER2,,E362SSAL
,90002375,1715,COUPLING RIGID EDSON E1036880,PD,3040,U31163009,EA,1,V,0.01,ZER2,,E362SSAL
,90002376,1715,COUPLING RIGID INFINITY 537-0562 1IN,PD,3040,U31163009,EA,1,V,0.01,ZER2,,E362SSAL
,90002377,1715,COUPLING RIGID INFINITY 537-0652 12MM,PD,3040,U31163009,EA,1,V,0.01,ZER2,,E362SSAL
,90002383,1715,CUP VACUUM EDSON E1059196,PD,3040,U27131608,EA,1,V,0.01,ZER2,,E362SSAL
,90002384,1715,CUP VACUUM EDSON E1059202,PD,3040,U27131608,EA,1,V,0.01,ZER2,,E362SSAL
,90002385,1715,CUP VACUUM EDSON E1059208,PD,3040,U27131608,EA,1,V,0.01,ZER2,,E362SSAL
,90002386,1715,CUP VACUUM PIAB BX75P.5K.G40W.F,PD,3040,U27131608,EA,1,V,0.01,ZER2,,E362SSAL
,90002387,1715,CUP VACUUM PIAB VGS 3010.AB.04.BJ,PD,3040,U27131608,EA,1,V,0.01,ZER2,,E362SSAL
,90002389,1715,CURTAIN SAFETY LIGHT EDSON E1008532,PD,3040,U46171620,EA,1,V,0.01,ZER2,,E362SSAL
,90002390,1715,CUSHION EDSON E1000076 43MM,PD,3040,U24141603,EA,1,V,0.01,ZER2,,E362SSAL
,90002396,1715,CYLINDER HYDRAULIC BRETTING 36070992,PD,3040,U27121602,EA,1,V,0.01,ZER2,,E362SSAL
,90002405,1715,GEAR BRETTING 3990-118,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002406,1715,GEAR BRETTING 3990-119,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002408,1715,GEAR BRETTING 3994-364,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002410,1715,GEAR BRETTING 3994-468,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002412,1715,GEAR BRETTING 4998-340,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002413,1715,GEAR BRETTING 4998-344,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002414,1715,GEAR BRETTING 4998-351,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002415,1715,GEAR BRETTING 5509-19,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002416,1715,GEAR BRETTING 5510,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002417,1715,GEAR INFINITY 103-2267A 16MM 12IN 15T,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002418,1715,GEAR INFINITY 103-2401 16IN,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002419,1715,GEAR INFINITY 103-2401A 16IN 24T,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002420,1715,GEAR INFINITY 103-8922 60T 60T,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002421,1715,GEAR RACK BRETTING 64-442,PD,3040,U31171709,EA,1,V,0.01,ZER2,,E362SSAL
,90002422,1715,GEAR RACK BRETTING 64-736,PD,3040,U31171709,EA,1,V,0.01,ZER2,,E362SSAL
,90002423,1715,GEAR RACK BRETTING 64-746,PD,3040,U31171709,EA,1,V,0.01,ZER2,,E362SSAL
,90002424,1715,GEAR RACK BRETTING 7337-26,PD,3040,U31171709,EA,1,V,0.01,ZER2,,E362SSAL
,90002425,1715,GEAR RACK BRETTING 7337-27,PD,3040,U31171709,EA,1,V,0.01,ZER2,,E362SSAL
,90002427,1715,GEAR RACK INFINITY 103-2033 21.63IN 16IN,PD,3040,U31171709,EA,1,V,0.01,ZER2,,E362SSAL
,90002428,1715,GEAR RACK INFINITY 103-2034 1.25IN 16IN,PD,3040,U31171709,EA,1,V,0.01,ZER2,,E362SSAL
,90002429,1715,GEAR RACK INFINITY 103-2389 48IN 16IN,PD,3040,U31171709,EA,1,V,0.01,ZER2,,E362SSAL
,90002430,1715,GEAR RACK INFINITY 103-2665 14.5IN,PD,3040,U31171709,EA,1,V,0.01,ZER2,,E362SSAL
,90002431,1715,GEARBOX ALPHA SK100Z-MF2-100-1E1/B330P,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002434,1715,HMI - DISPLAY LCD BRETTING 08001074 24V,PD,3040,U43211902,EA,1,V,0.01,ZER2,,E362SSAL
,90002439,1715,HOUSING BEARING BRETTING 4053-166,PD,3040,U31171519,EA,1,V,0.01,ZER2,,E362SSAL
,90002440,1715,HOUSING BEARING BRETTING 4053-205,PD,3040,U31171519,EA,1,V,0.01,ZER2,,E362SSAL
,90002441,1715,HOUSING BEARING BRETTING 4053-206,PD,3040,U31171519,EA,1,V,0.01,ZER2,,E362SSAL
,90002442,1715,HOUSING BEARING BRETTING 4053-207,PD,3040,U31171519,EA,1,V,0.01,ZER2,,E362SSAL
,90002443,1715,HOUSING BEARING BRETTING 4053-208,PD,3040,U31171519,EA,1,V,0.01,ZER2,,E362SSAL
,90002444,1715,HUB INFINITY 536-0206 50MM 25MM,PD,3040,U23153133,EA,1,V,0.01,ZER2,,E362SSAL
,90002445,1715,HUB INFINITY 537-0016,PD,3040,U23153133,EA,1,V,0.01,ZER2,,E362SSAL
,90002452,1715,JACK SCREW EDSON E1046370 500LB,PD,3040,U31161529,EA,1,V,0.01,ZER2,,E362SSAL
,90002453,1715,JOINT UNIVERSAL EDSON E1033242 0.5IN,PD,3040,U25173810,EA,1,V,0.01,ZER2,,E362SSAL
,90002454,1715,KIT CYLINDER EDSON E1038630 AXIAL,PD,3040,U31162313,EA,1,V,0.01,ZER2,,E362SSAL
,90002456,1715,KIT HOSE BRETTING 43020287 ADHESIVE ASSY,PD,3040,U31162313,EA,1,V,0.01,ZER2,,E362SSAL
,90002457,1715,KIT LINE FLTR ALLEN BRADLEY 25-RF7P5-AL,PD,3040,U31162313,EA,1,V,0.01,ZER2,,E362SSAL
,90002460,1715,KNIFE BRETTING 45000121 D-2 ALLOY,PD,3040,U27111501,EA,1,V,0.01,ZER2,,E362SSAL
,90002464,1715,FUSE BUSSMANN FNQ-R-25 25A 600V,PD,3040,U39121439,EA,1,V,0.01,ZER2,,E362SSAL
,90002465,1715,FUSE BUSSMANN FNQ-R-3 3A 600V,PD,3040,U39121439,EA,1,V,0.01,ZER2,,E362SSAL
,90002484,1715,FUSE BUSSMANN FNQ-R-30 30A 600V,PD,3040,U39121439,EA,1,V,0.01,ZER2,,E362SSAL
,90002486,1715,GAUGE PRESSURE BRETTING 42001229,PD,3040,U23151820,EA,1,V,0.01,ZER2,,E362SSAL
,90002488,1715,GEAR BRETTING 1141-140,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002489,1715,GEAR BRETTING 1141-141,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002490,1715,GEAR BRETTING 1141-62,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002491,1715,GEAR BRETTING 1771-417,PD,3040,U31171704,EA,1,V,0.01,ZER2,,E362SSAL
,90002498,1715,MOTOR SERVO A/B VPL-B1003F-PJ14AA,PD,3040,U26101606,EA,1,V,0.01,ZER2,,E362SSAL
,90002499,1715,MOTOR SERVO BRETTING 17060408 460V,PD,3040,U26101606,EA,1,V,0.01,ZER2,,E362SSAL
,90002500,1715,MOTOR SERVO BRETTING 17060640 460V,PD,3040,U26101606,EA,1,V,0.01,ZER2,,E362SSAL
,90002501,1715,MOTOR SERVO BRETTING 17060641 460V,PD,3040,U26101606,EA,1,V,0.01,ZER2,,E362SSAL
,90002502,1715,MOTOR SERVO BRETTING 17060646 460V,PD,3040,U26101606,EA,1,V,0.01,ZER2,,E362SSAL
,90002505,1715,MOTOR SERVO EDSON E1001788 4460V 5000RPM,PD,3040,U26101606,EA,1,V,0.01,ZER2,,E362SSAL
,90002506,1715,MOTOR SERVO INFINITY 713-0100B,PD,3040,U26101606,EA,1,V,0.01,ZER2,,E362SSAL
,90002507,1715,MOTOR SERVO INFINITY 713-0101B W/ BRAKE,PD,3040,U26101606,EA,1,V,0.01,ZER2,,E362SSAL
,90002508,1715,NOZZLE BRETTING 43020034 0.121 ORIFICE,PD,3040,U40141731,EA,1,V,0.01,ZER2,,E362SSAL
,90002510,1715,O-RING BRETTING 33002825 0.921IN 1.199IN,PD,3040,U31181506,EA,1,V,0.01,ZER2,,E362SSAL
,90002511,1715,O-RING BRETTING 33002502 3IN 3.1875IN,PD,3040,U31181506,EA,1,V,0.01,ZER2,,E362SSAL
,90002512,1715,PIN BRETTING 2175-367,PD,3040,U31163200,EA,1,V,0.01,ZER2,,E362SSAL
,90002513,1715,GEARBOX BRETTING 31000301 16.94:1 EL5,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002514,1715,GEARBOX BRETTING 31000754 7:1 SIZE 25,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002515,1715,GEARBOX BRETTING 31000755 7:1,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002516,1715,GEARBOX DODGE 20Q05R56 5:1 REDUCER RH,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002517,1715,GEARBOX DODGE 20Q20L56 20:1 56C,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002518,1715,GEARBOX DODGE 20Q20R56 20:1,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002520,1715,GEARBOX DODGE 20Q60L56 0:1 56C,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002525,1715,GEARBOX EDSON E1000502 10:1,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002527,1715,GEARBOX EDSON E1001867 31.8 C-FACE 1IN,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002530,1715,GEARBOX EDSON E1041789 GRADE CHANGE,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002531,1715,GEARBOX EDSON E1046369 RIGHT ANGLE,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002532,1715,GEARBOX EDSON E1056841 1:1,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002534,1715,GEARBOX EDSON E1058222 3 FLANGES,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002540,1715,GEARBOX INFINITY 501-0005,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002541,1715,GEARBOX INFINITY 502-0212 30:1,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002542,1715,GEARBOX SHIMPO EVS-100B-7-S4-28JC28 7:1,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002543,1715,GEARBOX SHIMPO VRL-090B-10-K5-19EB16,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002544,1715,GEARBOX SHIMPO VRL-120B-10-K5-19EB16,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002545,1715,GEARBOX SHIMPO VRL-120B-10-K5-19FA19,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002546,1715,GEARBOX SHIMPO VRL-120B-5-K5-19EB16 5:1,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002547,1715,GEARBOX SHIMPO VRS-075B-10-S3-19FA19,PD,3040,U26111524,EA,1,V,0.01,ZER2,,E362SSAL
,90002550,1715,GLUER BRETTING 43020310,PD,3040,U23211003,EA,1,V,0.01,ZER2,,E362SSAL
,90002551,1715,GLUER INFINITY 499-0020F,PD,3040,U23211003,EA,1,V,0.01,ZER2,,E362SSAL
,90002554,1715,LOCKING ASSEMBLY EDSON E1000469,PD,3040,U25174208,EA,1,V,0.01,ZER2,,E362SSAL
,90002584,1715,MODULE ELECTRONIC ITOH DENKI HB-510P,PD,3040,U32101600,EA,1,V,0.01,ZER2,,E362SSAL
,90002588,1715,MOTOR AC MARATHON 284THFPA8028 w/A774,PD,3040,U26101602,EA,1,V,0.01,ZER2,,E362SSAL
,90002589,1715,MOTOR AC MARATHON 324THFPA8028 w/A774,PD,3040,U26101602,EA,1,V,0.01,ZER2,,E362SSAL
,90002590,1715,MOTOR DC AUTOMATION_CONTROLS 110191,PD,3040,U26101603,EA,1,V,0.01,ZER2,,E362SSAL
,90002593,1715,GUIDE EDSON E1001118,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002594,1715,GUIDE EDSON E1001795,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002595,1715,GUIDE EDSON E1002520,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002597,1715,GUIDE EDSON E1010514,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002598,1715,GUIDE EDSON E1044113,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002599,1715,GUIDE EDSON E1053307,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002600,1715,GUIDE EDSON E1056788 SIZE 20 x 860mm,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002601,1715,GUN GLUE BRETTING 43020300 NORDSON GUN,PD,3040,U23211002,EA,1,V,0.01,ZER2,,E362SSAL
,90002602,1715,GUN GLUE EDSON E1001929,PD,3040,U23211002,EA,1,V,0.01,ZER2,,E362SSAL
,90002603,1715,PULLEY TIMING BRETTING 5904-257,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002604,1715,PULLEY TIMING EDSON E1000140,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002605,1715,PULLEY TIMING EDSON E1000310 8MM 34T,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002607,1715,PULLEY TIMING EDSON E1000712 K13 GROOVE,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002608,1715,PULLEY TIMING EDSON E1001884 8MM 60T,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002609,1715,PULLEY TIMING EDSON E1003806,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002610,1715,PULLEY TIMING EDSON E1003810,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002611,1715,PULLEY TIMING INFINITY 103-1026,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002612,1715,PULLEY TIMING INFINITY 103-1062,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002613,1715,PULLEY TIMING INFINITY 103-1300 30MM,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002614,1715,PULLEY TIMING INFINITY 530-0030U,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002615,1715,PULLEY TIMING INFINITY 530-0036,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002616,1715,PULLEY TIMING INFINITY 530-0036B,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002617,1715,PULLEY TIMING INFINITY INF103-0416,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002618,1715,PULLEY TIMING INFINITY INF103-0418,PD,3040,U26111807,EA,1,V,0.01,ZER2,,E362SSAL
,90002621,1715,PUMP PNEUMATIC BRETTING 41040018,PD,3040,U40151501,EA,1,V,0.01,ZER2,,E362SSAL
,90002638,1715,RAIL LINEAR BISHOP WISECARVER T3-1275-5,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002639,1715,RAIL LINEAR BRETTING 03000886,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002640,1715,RAIL LINEAR BRETTING 03000919,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002641,1715,RAIL LINEAR BRETTING 03001038,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002652,1715,GUIDE BRETTING 2720-829T012,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002656,1715,GUIDE BRETTING 2911-4035,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002657,1715,GUIDE BRETTING 2911-4036,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002658,1715,GUIDE BRETTING 2911-4038,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002659,1715,GUIDE BRETTING 2911-4176,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002660,1715,GUIDE BRETTING 2911-4177,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002661,1715,GUIDE BRETTING 2917-157,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002662,1715,GUIDE BRETTING 2975-318,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002677,1715,GUIDE BRETTING 4422-705,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002678,1715,GUIDE BRETTING 4422-749,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002679,1715,GUIDE EDSON E1000280,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002680,1715,GUIDE EDSON E1000461,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002681,1715,GUIDE EDSON E1000462,PD,3040,U23153038,EA,1,V,0.01,ZER2,,E362SSAL
,90002688,1715,SELF ALIGN ROD COUPLER BRETTING 06000148,PD,3040,U27131708,EA,1,V,0.01,ZER2,,E362SSAL
,90002691,1715,SELF ALIGN ROD COUPLER EDSON E1002730,PD,3040,U27131708,EA,1,V,0.01,ZER2,,E362SSAL
,90002705,1715,SENSOR PHOTOELECTRICAL EDSON E1002798,PD,3040,U39121528,EA,1,V,0.01,ZER2,,E362SSAL
,90002706,1715,SENSOR PHOTOELECTRICAL EDSON E1003770,PD,3040,U39121528,EA,1,V,0.01,ZER2,,E362SSAL
,90002707,1715,SENSOR PHOTOELECTRICAL EDSON E1058849,PD,3040,U39121528,EA,1,V,0.01,ZER2,,E362SSAL
,90002719,1715,SHAFT BRETTING 1948-875,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002720,1715,SHAFT BRETTING 1948-878,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002721,1715,SHAFT BRETTING 2622-323,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002722,1715,SHAFT BRETTING 2637-205,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002723,1715,SHAFT BRETTING 2637-206,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002724,1715,SHAFT BRETTING 2785-438T011,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002726,1715,SHAFT BRETTING 2785-482,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002727,1715,SHAFT EDSON E1000368 REAR TAMPER,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002728,1715,SHAFT EDSON E1000437 STEEL,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002729,1715,SHAFT EDSON E1001086 22.75IN,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002730,1715,SHAFT EDSON E1002386 STEEL,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002731,1715,SHAFT EDSON E1003703 1045 STEEL 30MM,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002732,1715,SHAFT EDSON E1003902,PD,3040,U31163207,EA,1,V,0.01,ZER2,,E362SSAL
,90002733,1715,RAIL LINEAR BRETTING 5374-18,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002734,1715,RAIL LINEAR BRETTING 5374-19,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002735,1715,RAIL LINEAR BRETTING 6369-330,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002736,1715,RAIL LINEAR BRETTING 6369-359,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002737,1715,RAIL LINEAR BRETTING 6369-360,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002738,1715,RAIL LINEAR BRETTING 6369-583,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002739,1715,RAIL LINEAR BRETTING 6369-584,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002740,1715,RAIL LINEAR BRETTING 6369-609,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002741,1715,RAIL LINEAR BRETTING 6369-617,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002742,1715,RAIL LINEAR BRETTING 6369-619,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002743,1715,RAIL LINEAR BRETTING 6369-620,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002744,1715,RAIL LINEAR EDSON E1000274 36IN,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002745,1715,RAIL LINEAR EDSON E1000287,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002746,1715,RAIL LINEAR EDSON E1000847,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002748,1715,RAIL LINEAR EDSON E1000942,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002749,1715,RAIL LINEAR EDSON E1000966,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002756,1715,RAIL LINEAR EDSON E1006880 42IN,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002757,1715,RAIL LINEAR EDSON E1007034,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002758,1715,RAIL LINEAR EDSON E1007037,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002759,1715,RAIL LINEAR EDSON E1008106,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002760,1715,RAIL LINEAR EDSON E1015514,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002761,1715,RAIL LINEAR HIWIN HGR20R1200C 1200MM,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002762,1715,RAIL LINEAR HIWIN HGR20R480C 480MM,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002763,1715,RAIL LINEAR HIWIN HGR20T460C 460MM,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002764,1715,RAIL LINEAR HIWIN HGR20T580C 580MM,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002765,1715,RAIL LINEAR HIWIN HGR30R1280C 245MM,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002766,1715,RAIL LINEAR INFINITY 103-2352A 101IN,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002767,1715,RAIL LINEAR INFINITY 550-0008A9 280MM,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002768,1715,RAIL LINEAR INFINITY 550-0008CA 580MM,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002769,1715,RAIL LINEAR INFINITY 550-0008E 660MM,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002770,1715,RAIL LINEAR INFINITY 550-0008U 1660MM,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002771,1715,RAIL LINEAR INFINITY 550-0018U 1980MM,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002772,1715,RAIL LINEAR INFINITY 550-0018V 2600MM,PD,3040,U30103100,EA,1,V,0.01,ZER2,,E362SSAL
,90002793,1715,PULLEY BRETTING 3248-780,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002794,1715,PULLEY BRETTING 3248-781,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002795,1715,PULLEY BRETTING 4030-10,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002796,1715,PULLEY BRETTING 4030-9,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002797,1715,PULLEY BRETTING 46000389,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002798,1715,PULLEY BRETTING 46000452,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002799,1715,PULLEY BRETTING 46000733,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002800,1715,PULLEY BRETTING 46000747,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002801,1715,PULLEY BRETTING 4908-108,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002803,1715,PULLEY BRETTING 4908-110,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002804,1715,PULLEY BRETTING 4908-112,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002805,1715,PULLEY BRETTING 5761-674,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002806,1715,PULLEY BRETTING 5761-685,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002807,1715,PULLEY BRETTING 5761-911,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002809,1715,PULLEY BREWER P2B 4IN 2.063IN 0.6375 ID,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002810,1715,PULLEY EDSON E1000141,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002811,1715,PULLEY EDSON E1006505,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002812,1715,PULLEY EDSON E1006518,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002813,1715,PULLEY INFINITY 102-3972B,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002814,1715,PULLEY INFINITY 103-2214 ALUM,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002815,1715,PULLEY INFINITY 103-8416A,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
,90002816,1715,PULLEY INFINITY 103-8456 4IN 6IN 30mm ID,PD,3040,U26111806,EA,1,V,0.01,ZER2,,E362SSAL
