Functional Location,Plnt,BOM Usg,Item,Component,Quantity,Un,Un,A
1715-05-01-11-32A-02K-004-0024,1715,4,0010,90000490,1,EA,EA,C
1715-05-01-11-32A-02K-031-0038,1715,4,0010,90000044,1,EA,EA,C
1715-05-01-11-32A-02K-031-0038,1715,4,0020,90001009,1,EA,EA,C
1715-05-01-11-32A-02K-031-0038,1715,4,0030,90000649,1,EA,EA,C
1715-05-01-11-32A-02L,1715,4,0010,90000025,1,EA,EA,C
1715-05-01-11-32A-02L,1715,4,0020,90000901,1,EA,EA,C
1715-05-01-11-32A-02L-004-0025,1715,4,0010,90000490,1,EA,EA,C
1715-05-01-11-32A-02L-031-0039,1715,4,0030,90000649,1,EA,EA,C
1715-05-01-11-32A-02L-031-0039,1715,4,0020,90001009,1,EA,EA,C
1715-05-01-11-32A-02L-031-0039,1715,4,0010,90000044,1,EA,EA,C
1715-05-01-11-32A-02M,1715,4,0010,90000807,29,EA,EA,D
1715-05-01-11-32A-06A,1715,4,0050,90000333,4,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0120,90000346,5,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0140,90000384,2,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0040,90000332,1,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0020,90000423,2,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0010,90000327,2,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0090,90000232,2,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0070,90000230,4,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0060,90000334,3,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0080,90000231,1,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0100,90000199,1,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0110,90000422,1,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0130,90000347,1,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0150,90000350,1,EA,EA,C
1715-05-01-11-32A-06A,1715,4,0030,90000521,1,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0060,90000253,3,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0070,90000254,3,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0190,90000274,4,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0120,90000176,1,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0110,90000175,1,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0130,90000177,1,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0150,90000204,1,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0180,90000271,1,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0170,90000205,2,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0160,90000270,3,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0140,90000200,4,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0100,90000260,3,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0090,90000259,3,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0080,90000256,3,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0010,90000171,2,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0020,90000247,5,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0030,90000248,6,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0040,90000250,6,EA,EA,C
1715-05-01-11-32A-06B,1715,4,0050,90000251,6,EA,EA,C
1715-05-01-11-32A-06B-012-0004,1715,4,0010,90000003,1,EA,EA,
1715-05-01-11-32A-06C,1715,4,0060,90000384,1,EA,EA,B
1715-05-01-11-32A-06C,1715,4,0080,90000419,6,EA,EA,B
1715-05-01-11-32A-06C,1715,4,0070,90000330,2,EA,EA,B
1715-05-01-11-32A-06C,1715,4,0050,90000347,6,EA,EA,B
1715-05-01-11-32A-06C,1715,4,0040,90000346,4,EA,EA,B
1715-05-01-11-32A-06C,1715,4,0030,90000345,4,EA,EA,B
1715-05-01-11-32A-06C,1715,4,0010,90000332,1,EA,EA,B
1715-05-01-11-32A-06C,1715,4,0020,90000334,1,EA,EA,B
1715-05-01-11-32A-06C-043-0003,1715,4,0010,90000378,1,EA,EA,C
1715-05-01-11-32A-06D,1715,4,0010,90000464,6,EA,EA,C
1715-05-01-11-32A-06D,1715,4,0060,90000516,8,EA,EA,C
1715-05-01-11-32A-06D,1715,4,0070,90000462,5,EA,EA,C
1715-05-01-11-32A-06D,1715,4,0020,90000190,6,EA,EA,C
1715-05-01-11-32A-06D,1715,4,0030,90000461,4,EA,EA,C
1715-05-01-11-32A-06D,1715,4,0040,90000991,4,EA,EA,C
1715-05-01-11-32A-06D,1715,4,0050,90000290,1,EA,EA,C
1715-05-01-11-32A-07A,1715,4,0010,90000241,1,EA,EA,B
1715-05-01-11-32A-07A,1715,4,0020,90000526,1,EA,EA,B
1715-05-01-11-32A-08A,1715,4,0010,90000529,2,EA,EA,B
1715-05-01-11-32A-08A,1715,4,0020,90000524,2,EA,EA,B
1715-05-01-11-32A-08A,1715,4,0030,90000530,2,EA,EA,B
1715-05-01-11-32A-11A,1715,4,0030,90000723,1,EA,EA,A
1715-05-01-11-32A-11A,1715,4,0020,90000299,1,EA,EA,A
1715-05-01-11-32A-11A,1715,4,0040,90000995,1,EA,EA,A
1715-05-01-11-32A-11A,1715,4,0010,90000992,2,EA,EA,A
1715-05-01-11-32B-02A,1715,4,0040,90000646,1,EA,EA,C
1715-05-01-11-32B-02A,1715,4,0070,90000773,1,EA,EA,C
1715-05-01-11-32B-02A,1715,4,0050,90000744,1,EA,EA,C
1715-05-01-11-32B-02A,1715,4,0060,90000772,2,EA,EA,C
1715-05-01-11-32B-02A,1715,4,0010,90000096,1,EA,EA,C
1715-05-01-11-32B-02A,1715,4,0020,90000842,1,EA,EA,C
1715-05-01-11-32B-02A,1715,4,0030,90000575,1,EA,EA,C
1715-05-01-11-32B-02A-004-0014,1715,4,0010,90000488,1,EA,EA,C
1715-05-01-11-32B-02A-031-0017,1715,4,0010,90000875,1,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0030,90000676,1,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0040,90000918,1,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0020,90000094,2,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0010,90000652,4,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0060,90000829,2,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0080,90000020,2,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0090,90000220,4,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0110,90000370,2,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0120,90000560,2,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0050,90000556,1,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0070,90000836,1,EA,EA,C
1715-05-01-11-32B-02B,1715,4,0100,90000702,1,EA,EA,C
1715-05-01-11-32B-02B-004-0015,1715,4,0010,90000358,1,EA,EA,C
1715-05-01-11-32B-02B-013-0003,1715,4,0010,90000161,1,EA,EA,C
1715-05-01-11-32B-02B-013-0003,1715,4,0040,90000317,20,EA,EA,C
1715-05-01-11-32B-02B-013-0003,1715,4,0030,90000316,1,EA,EA,C
1715-05-01-11-32B-02B-013-0003,1715,4,0020,90000760,1,EA,EA,C
1715-05-01-11-32B-02B-031-0019,1715,4,0010,90000697,1,EA,EA,C
1715-05-01-11-32B-02B-031-0019,1715,4,0020,90000763,1,EA,EA,C
1715-05-01-11-32B-02B-031-0020,1715,4,0040,90000561,1,EA,EA,C
1715-05-01-11-32B-02B-031-0020,1715,4,0010,90000830,1,EA,EA,C
1715-05-01-11-32B-02B-031-0020,1715,4,0020,90000026,2,EA,EA,C
1715-05-01-11-32B-02B-031-0020,1715,4,0030,90000426,1,EA,EA,C
1715-05-01-11-32B-02B-031-0021,1715,4,0010,90000830,1,EA,EA,C
1715-05-01-11-32B-02B-031-0021,1715,4,0020,90000026,2,EA,EA,C
1715-05-01-11-32B-02B-031-0021,1715,4,0030,90000426,1,EA,EA,C
1715-05-01-11-32B-02B-031-0021,1715,4,0040,90000561,1,EA,EA,C
1715-05-01-11-32B-02C,1715,4,0030,90000323,1,EA,EA,C
1715-05-01-11-32B-02C,1715,4,0020,90001018,2,EA,EA,C
1715-05-01-11-32B-02C,1715,4,0040,90000959,2,EA,EA,C
1715-05-01-11-32B-02C,1715,4,0050,90000700,4,EA,EA,C
1715-05-01-11-32B-02C,1715,4,0010,90001017,2,EA,EA,C
1715-05-01-11-32B-02C-018-0003,1715,4,0010,90000959,1,EA,EA,C
1715-05-01-11-32B-02C-018-0003,1715,4,0020,90000753,1,EA,EA,C
1715-05-01-11-32B-02C-018-0003,1715,4,0030,90000758,1,EA,EA,C
1715-05-01-11-32B-02C-018-0010,1715,4,0010,90000959,1,EA,EA,C
1715-05-01-11-32B-02C-018-0010,1715,4,0020,90000753,2,EA,EA,C
1715-05-01-11-32B-02C-018-0010,1715,4,0030,90000758,1,EA,EA,C
1715-05-01-11-32B-02D,1715,4,0010,90000807,2,EA,EA,C
1715-05-01-11-32B-02D-031-0022,1715,4,0010,90001001,2,EA,EA,C
1715-05-01-11-32B-02D-031-0022,1715,4,0030,90000427,1,EA,EA,C
1715-05-01-11-32B-02D-031-0022,1715,4,0020,90000035,2,EA,EA,C
1715-05-01-11-32B-02E,1715,4,0020,90000739,1,EA,EA,C
1715-05-01-11-32B-02E,1715,4,0010,90000044,2,EA,EA,C
1715-05-01-11-32B-02E,1715,4,0030,90000740,1,EA,EA,C
1715-05-01-11-32B-02E,1715,4,0040,90000954,1,EA,EA,C
1715-05-01-11-32B-02E-004-0016,1715,4,0010,90000490,1,EA,EA,C
1715-05-01-11-32B-02E-031-0023,1715,4,0020,90000998,1,EA,EA,C
1715-05-01-11-32B-02E-031-0023,1715,4,0010,90000025,1,EA,EA,C
1715-05-01-11-32B-02E-031-0023,1715,4,0030,90000901,1,EA,EA,C
1715-05-01-11-32B-02F,1715,4,0050,90000825,2,EA,EA,C
1715-05-01-11-32B-02F,1715,4,0030,90000550,2,EA,EA,C
1715-05-01-11-32B-02F,1715,4,0020,90000547,1,EA,EA,C
1715-05-01-11-32B-02F,1715,4,0040,90000824,1,EA,EA,C
1715-05-01-11-32B-02F,1715,4,0070,90000807,1,EA,EA,C
1715-05-01-11-32B-02F,1715,4,0010,90000103,1,EA,EA,C
1715-05-01-11-32B-02F,1715,4,0060,90000044,4,EA,EA,C
1715-05-01-11-32B-02F-004-0017,1715,4,0010,90000490,1,EA,EA,C
1715-05-01-11-32B-02F-031-0024,1715,4,0010,90000025,1,EA,EA,C
1715-05-01-11-32B-02F-031-0024,1715,4,0020,90001009,1,EA,EA,C
1715-05-01-11-32B-02F-031-0024,1715,4,0030,90000901,1,EA,EA,C
1715-05-01-11-32B-02F-031-0025,1715,4,0010,90000025,1,EA,EA,C
1715-05-01-11-32B-02F-031-0025,1715,4,0020,90001009,1,EA,EA,C
1715-05-01-11-32B-02F-031-0025,1715,4,0030,90000901,1,EA,EA,C
1715-05-01-11-32B-02G,1715,4,0020,90000360,1,EA,EA,D
1715-05-01-11-32B-02G,1715,4,0050,90000279,2,EA,EA,D
1715-05-01-11-32B-02G,1715,4,0060,90000931,2,EA,EA,D
1715-05-01-11-32B-02G,1715,4,0030,90000807,31,EA,EA,D
1715-05-01-11-32B-02G,1715,4,0010,90000806,2,EA,EA,D
1715-05-01-11-32B-02G,1715,4,0040,90000481,1,EA,EA,D
1715-05-01-11-32B-06A,1715,4,0210,90000420,2,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0170,90000347,2,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0140,90000271,1,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0090,90000175,1,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0100,90000216,1,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0110,90000199,1,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0130,90000270,1,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0050,90000332,2,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0040,90000255,3,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0030,90000254,6,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0020,90000252,6,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0160,90000346,6,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0010,90000327,1,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0150,90000345,3,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0120,90000422,6,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0080,90000230,3,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0070,90000334,2,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0060,90000333,2,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0180,90000274,1,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0190,90000277,1,EA,EA,C
1715-05-01-11-32B-06A,1715,4,0200,90000330,1,EA,EA,C
1715-05-01-11-32B-06B,1715,4,0010,90000461,2,EA,EA,C
1715-05-01-11-32B-06B,1715,4,0020,90000516,4,EA,EA,C
1715-05-01-11-32B-06B,1715,4,0030,90000462,4,EA,EA,C
1715-05-01-11-32B-07A,1715,4,0050,90000287,1,EA,EA,B
1715-05-01-11-32B-07A,1715,4,0060,90000314,1,EA,EA,B
1715-05-01-11-32B-07A,1715,4,0070,90000527,1,EA,EA,B
1715-05-01-11-32B-07A,1715,4,0010,90000522,2,EA,EA,B
1715-05-01-11-32B-07A,1715,4,0020,90000523,3,EA,EA,B
1715-05-01-11-32B-07A,1715,4,0030,90000241,1,EA,EA,B
1715-05-01-11-32B-07A,1715,4,0040,90000313,1,EA,EA,B
1715-05-01-11-51A-02A,1715,4,0010,90000696,2,EA,EA,B
1715-05-01-11-51A-02A-018-0004,1715,4,0020,90000680,1,EA,EA,D
1715-05-01-11-51A-02A-018-0004,1715,4,0030,90000226,1,EA,EA,D
1715-05-01-11-51A-02A-018-0004,1715,4,0040,90000685,1,EA,EA,D
1715-05-01-11-51A-02A-018-0004,1715,4,0010,90000679,1,EA,EA,D
1715-05-01-11-51A-02A-018-0005,1715,4,0010,90000679,1,EA,EA,D
1715-05-01-11-51A-02A-018-0005,1715,4,0040,90000685,1,EA,EA,D
1715-05-01-11-51A-02A-018-0005,1715,4,0030,90000226,1,EA,EA,D
1715-05-01-11-51A-02A-018-0005,1715,4,0020,90000680,1,EA,EA,D
1715-05-01-11-51A-02B,1715,4,0050,90000955,1,EA,EA,B
1715-05-01-11-51A-02B,1715,4,0010,90000025,1,EA,EA,B
1715-05-01-11-51A-02B,1715,4,0040,90000212,1,EA,EA,B
1715-05-01-11-51A-02B,1715,4,0020,90000650,2,EA,EA,B
1715-05-01-11-51A-02B,1715,4,0060,90000795,2,EA,EA,B
1715-05-01-11-51A-02B,1715,4,0030,90000648,1,EA,EA,B
1715-05-01-11-51A-02B-004-0046,1715,4,0010,90000483,1,EA,EA,C
1715-05-01-11-51A-02B-006-0009,1715,4,0010,90000366,1,EA,EA,C
1715-05-01-11-51A-02C,1715,4,0020,90000211,1,EA,EA,B
1715-05-01-11-51A-02C,1715,4,0010,90000101,1,EA,EA,B
1715-05-01-11-51A-02C,1715,4,0030,90000571,2,EA,EA,B
1715-05-01-11-51A-02C,1715,4,0040,90000786,1,EA,EA,B
1715-05-01-11-51A-02C,1715,4,0070,90000837,1,EA,EA,B
1715-05-01-11-51A-02C,1715,4,0080,90000699,2,EA,EA,B
1715-05-01-11-51A-02C,1715,4,0060,90000022,4,EA,EA,B
1715-05-01-11-51A-02C,1715,4,0050,90000019,2,EA,EA,B
1715-05-01-11-51A-02C-004-0047,1715,4,0010,90000484,1,EA,EA,C
1715-05-01-11-51A-02C-006-0010,1715,4,0010,90000363,1,EA,EA,C
1715-05-01-11-51A-02C-031-0052,1715,4,0010,90001015,1,EA,EA,C
1715-05-01-11-51A-02C-031-0053,1715,4,0010,90001016,1,EA,EA,C
1715-05-01-11-51A-02D,1715,4,0060,90000118,2,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0040,90000022,5,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0020,90000117,2,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0010,90000011,2,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0080,90000840,1,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0050,90000837,1,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0130,90000051,2,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0120,90000131,6,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0030,90000099,1,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0110,90000130,2,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0100,90000225,2,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0090,90000065,2,EA,EA,B
1715-05-01-11-51A-02D,1715,4,0070,90000000,2,EA,EA,B
1715-05-01-11-51A-02D-031-0054,1715,4,0010,90000895,1,EA,EA,C
1715-05-01-11-51A-02E,1715,4,0080,90000590,2,EA,EA,B
1715-05-01-11-51A-02E,1715,4,0110,90000794,2,EA,EA,B
1715-05-01-11-51A-02E,1715,4,0070,90000964,2,EA,EA,B
1715-05-01-11-51A-02E,1715,4,0010,90000022,4,EA,EA,B
1715-05-01-11-51A-02E,1715,4,0020,90000861,2,EA,EA,B
1715-05-01-11-51A-02E,1715,4,0030,90000862,2,EA,EA,B
1715-05-01-11-51A-02E,1715,4,0060,90000645,3,EA,EA,B
1715-05-01-11-51A-02E,1715,4,0040,90000268,1,EA,EA,B
1715-05-01-11-51A-02E,1715,4,0050,90000766,1,EA,EA,B
1715-05-01-11-51A-02E,1715,4,0090,90000213,1,EA,EA,B
1715-05-01-11-51A-02E,1715,4,0100,90000356,1,EA,EA,B
1715-05-01-11-51A-02E-004-0062,1715,4,0010,90000371,1,EA,EA,C
1715-05-01-11-51A-02E-031-0055,1715,4,0020,90000893,1,EA,EA,C
1715-05-01-11-51A-02E-031-0055,1715,4,0010,90000022,2,EA,EA,C
1715-05-01-11-51A-02F,1715,4,0010,90000268,1,EA,EA,B
1715-05-01-11-51A-02F,1715,4,0020,90000356,1,EA,EA,B
1715-05-01-11-51A-02F-031-0056,1715,4,0020,90000894,1,EA,EA,C
1715-05-01-11-51A-02F-031-0056,1715,4,0010,90000022,2,EA,EA,C
1715-05-01-11-51A-02G,1715,4,0050,90000586,1,EA,EA,B
1715-05-01-11-51A-02G,1715,4,0030,90000219,2,EA,EA,B
1715-05-01-11-51A-02G,1715,4,0020,90000412,2,EA,EA,B
1715-05-01-11-51A-02G,1715,4,0010,90000061,2,EA,EA,B
1715-05-01-11-51A-02G,1715,4,0060,90000056,2,EA,EA,B
1715-05-01-11-51A-02G,1715,4,0040,90000585,2,EA,EA,B
1715-05-01-11-51A-02H,1715,4,0010,90000261,1,EA,EA,C
1715-05-01-11-51A-02H-037-0001,1715,4,0020,90000303,1,EA,EA,C
1715-05-01-11-51A-02H-037-0001,1715,4,0010,90000116,1,EA,EA,C
1715-05-01-11-51A-02I,1715,4,0050,90000566,2,EA,EA,B
1715-05-01-11-51A-02I,1715,4,0010,90000762,2,EA,EA,B
1715-05-01-11-51A-02I,1715,4,0030,90000368,1,EA,EA,B
1715-05-01-11-51A-02I,1715,4,0020,90000896,1,EA,EA,B
1715-05-01-11-51A-02I,1715,4,0040,90000050,1,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0090,90000023,4,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0200,90000904,2,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0010,90000674,2,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0030,90000181,1,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0050,90000545,2,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0060,90000548,2,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0070,90000822,2,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0170,90000050,8,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0160,90000373,2,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0150,90000933,2,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0140,90000932,2,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0130,90000808,2,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0120,90000928,2,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0110,90000805,4,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0180,90000156,1,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0190,90000453,1,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0100,90000028,4,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0040,90000182,1,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0080,90000825,2,EA,EA,B
1715-05-01-11-51A-02J,1715,4,0020,90000672,150,IN,IN,B
1715-05-01-11-51A-02K,1715,4,0020,90000022,1,EA,EA,B
1715-05-01-11-51A-02K,1715,4,0030,90000765,1,EA,EA,B
1715-05-01-11-51A-02K,1715,4,0010,90000802,17,EA,EA,B
1715-05-01-11-51A-06A,1715,4,0010,90000300,1,EA,EA,C
1715-05-01-11-51A-06A,1715,4,0100,90000147,2,EA,EA,C
1715-05-01-11-51A-06A,1715,4,0110,90000239,4,EA,EA,C
1715-05-01-11-51A-06A,1715,4,0040,90000257,1,EA,EA,C
1715-05-01-11-51A-06A,1715,4,0020,90000304,1,EA,EA,C
1715-05-01-11-51A-06A,1715,4,0090,90000198,3,EA,EA,C
1715-05-01-11-51A-06A,1715,4,0080,90000340,2,EA,EA,C
1715-05-01-11-51A-06A,1715,4,0120,90000509,1,EA,EA,C
1715-05-01-11-51A-06A,1715,4,0070,90000231,1,EA,EA,C
1715-05-01-11-51A-06A,1715,4,0060,90000229,1,EA,EA,C
1715-05-01-11-51A-06A,1715,4,0050,90000246,1,EA,EA,C
1715-05-01-11-51A-06A,1715,4,0030,90000252,14,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0020,90000300,1,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0030,90000304,1,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0040,90000499,1,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0160,90000419,2,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0130,90000384,2,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0110,90000346,3,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0100,90000179,3,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0070,90000334,3,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0060,90000333,2,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0010,90000421,1,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0150,90000398,1,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0140,90000397,1,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0120,90000272,1,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0090,90000343,1,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0080,90000383,1,EA,EA,C
1715-05-01-11-51A-06B,1715,4,0050,90000332,1,EA,EA,C
1715-05-01-11-51A-06B-017-0006,1715,4,0010,90000510,1,EA,EA,C
1715-05-01-11-51A-06C,1715,4,0100,90000407,1,EA,EA,B
1715-05-01-11-51A-06C,1715,4,0030,90000398,3,EA,EA,B
1715-05-01-11-51A-06C,1715,4,0010,90000334,1,EA,EA,B
1715-05-01-11-51A-06C,1715,4,0070,90000403,1,EA,EA,B
1715-05-01-11-51A-06C,1715,4,0020,90000397,1,EA,EA,B
1715-05-01-11-51A-06C,1715,4,0040,90000400,1,EA,EA,B
1715-05-01-11-51A-06C,1715,4,0090,90000406,1,EA,EA,B
1715-05-01-11-51A-06C,1715,4,0060,90000402,1,EA,EA,B
1715-05-01-11-51A-06C,1715,4,0080,90000404,1,EA,EA,B
1715-05-01-11-51A-06C,1715,4,0110,90000411,3,EA,EA,B
1715-05-01-11-51A-06C,1715,4,0050,90000401,1,EA,EA,B
1715-05-01-11-51A-06C-043-0005,1715,4,0010,90000378,1,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0030,90000138,2,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0070,90000445,3,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0010,90000458,2,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0060,90000160,3,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0050,90000144,1,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0100,90000462,4,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0110,90000155,6,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0020,90000444,2,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0040,90000141,1,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0090,90000519,1,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0080,90000517,1,EA,EA,C
1715-05-01-11-51A-06D,1715,4,0120,90000157,6,EA,EA,C
1715-05-01-11-51A-07A,1715,4,0010,90000522,3,EA,EA,B
1715-05-01-11-51A-07A,1715,4,0020,90000523,4,EA,EA,B
1715-05-01-11-51A-07A,1715,4,0030,90000417,3,EA,EA,B
1715-05-01-11-51A-12A,1715,4,0020,90000993,5,EA,EA,C
1715-05-01-11-51A-12A,1715,4,0030,90000994,2,EA,EA,C
1715-05-01-11-51A-12A,1715,4,0010,90000528,1,EA,EA,C
1715-05-01-11-51A-12A-005-0001,1715,4,0010,90000394,1,EA,EA,C
1715-05-01-11-51A-12A-005-0001,1715,4,0020,90000284,1,EA,EA,C
1715-05-01-11-51A-12A-005-0001,1715,4,0030,90000324,1,EA,EA,C
1715-05-01-11-79A-02A,1715,4,0040,90000064,1,EA,EA,D
1715-05-01-11-79A-02A,1715,4,0030,90000063,1,EA,EA,D
1715-05-01-11-79A-02A,1715,4,0010,90000045,2,EA,EA,D
1715-05-01-11-79A-02A,1715,4,0020,90000372,1,EA,EA,D
1715-05-01-11-79A-02B,1715,4,0060,90000591,2,EA,EA,D
1715-05-01-11-79A-02B,1715,4,0070,90000580,2,EA,EA,D
1715-05-01-11-79A-02B,1715,4,0010,90000503,12,EA,EA,D
1715-05-01-11-79A-02B,1715,4,0050,90000767,1,EA,EA,D
1715-05-01-11-79A-02B,1715,4,0080,90000745,1,EA,EA,D
1715-05-01-11-79A-02B,1715,4,0040,90000997,2,EA,EA,D
1715-05-01-11-79A-02B,1715,4,0020,90000963,2,EA,EA,D
1715-05-01-11-79A-02B,1715,4,0030,90000589,2,EA,EA,D
1715-05-01-11-79A-02C,1715,4,0060,90000858,2,EA,EA,C
1715-05-01-11-79A-02C,1715,4,0010,90000912,1,EA,EA,C
1715-05-01-11-79A-02C,1715,4,0030,90000914,1,EA,EA,C
1715-05-01-11-79A-02C,1715,4,0080,90000581,1,EA,EA,C
1715-05-01-11-79A-02C,1715,4,0020,90000089,1,EA,EA,C
1715-05-01-11-79A-02C,1715,4,0040,90000023,2,EA,EA,C
1715-05-01-11-79A-02C,1715,4,0070,90000957,1,EA,EA,C
1715-05-01-11-79A-02C,1715,4,0050,90001004,1,EA,EA,C
1715-05-01-11-79A-02C-004-0045,1715,4,0010,90000480,1,EA,EA,C
1715-05-01-11-79A-02C-006-0008,1715,4,0010,90000369,1,EA,EA,C
1715-05-01-11-79A-02D,1715,4,0110,90000208,2,EA,EA,C
1715-05-01-11-79A-02D,1715,4,0100,90000207,2,EA,EA,C
1715-05-01-11-79A-02D,1715,4,0090,90000466,2,EA,EA,C
1715-05-01-11-79A-02D,1715,4,0080,90000021,12,EA,EA,C
