Colonne3,Class Type,Internal class no.,Colonne1,Colonne2,Item Number
90008198,001,437,U43202005_MC,MEMORY CARD,10
90008199,001,437,U43202005_MC,MEMORY CARD,10
90008200,001,437,U43202005_MC,MEMORY CARD,10
90008287,001,437,U43202005_MC,MEMORY CARD,10
90008288,001,437,U43202005_MC,MEMORY CARD,10
90008289,001,437,U43202005_MC,MEMORY CARD,10
90002590,001,585,U26101603_MOT_DC,MOTOR DC,10
90007302,001,585,U26101603_MOT_DC,MOTOR DC,10
90007303,001,585,U26101603_MOT_DC,MOTOR DC,10
90007305,001,585,U26101603_MOT_DC,MOTOR DC,10
90000493,001,586,U26101614_MOT_STP,MOTOR STEPPER,10
90000801,001,586,U26101614_MOT_STP,MOTOR STEPPER,10
90003688,001,586,U26101614_MOT_STP,MOTOR STEPPER,10
90000351,001,587,U26101602_MOT_AC,MOTOR AC,10
90000352,001,587,U26101602_MOT_AC,MOTOR AC,10
90000353,001,587,U26101602_MOT_AC,MOTOR AC,10
90000354,001,587,U26101602_MOT_AC,MOTOR AC,10
90000355,001,587,U26101602_MOT_AC,MOTOR AC,10
90000356,001,587,U26101602_MOT_AC,MOTOR AC,10
90000797,001,587,U26101602_MOT_AC,MOTOR AC,10
90000798,001,587,U26101602_MOT_AC,MOTOR AC,10
90000799,001,587,U26101602_MOT_AC,MOTOR AC,10
90001481,001,587,U26101602_MOT_AC,MOTOR AC,10
90001484,001,587,U26101602_MOT_AC,MOTOR AC,10
90001575,001,587,U26101602_MOT_AC,MOTOR AC,10
90001576,001,587,U26101602_MOT_AC,MOTOR AC,10
90002585,001,587,U26101602_MOT_AC,MOTOR AC,10
90002586,001,587,U26101602_MOT_AC,MOTOR AC,10
90002587,001,587,U26101602_MOT_AC,MOTOR AC,10
90002588,001,587,U26101602_MOT_AC,MOTOR AC,10
90002589,001,587,U26101602_MOT_AC,MOTOR AC,10
90003348,001,587,U26101602_MOT_AC,MOTOR AC,10
90003350,001,587,U26101602_MOT_AC,MOTOR AC,10
90003355,001,587,U26101602_MOT_AC,MOTOR AC,10
90003397,001,587,U26101602_MOT_AC,MOTOR AC,10
90003507,001,587,U26101602_MOT_AC,MOTOR AC,10
90003537,001,587,U26101602_MOT_AC,MOTOR AC,10
90003538,001,587,U26101602_MOT_AC,MOTOR AC,10
90003539,001,587,U26101602_MOT_AC,MOTOR AC,10
90003547,001,587,U26101602_MOT_AC,MOTOR AC,10
90003593,001,587,U26101602_MOT_AC,MOTOR AC,10
90003600,001,587,U26101602_MOT_AC,MOTOR AC,10
90003625,001,587,U26101602_MOT_AC,MOTOR AC,10
90003685,001,587,U26101602_MOT_AC,MOTOR AC,10
90003686,001,587,U26101602_MOT_AC,MOTOR AC,10
90003687,001,587,U26101602_MOT_AC,MOTOR AC,10
90004140,001,587,U26101602_MOT_AC,MOTOR AC,10
90004141,001,587,U26101602_MOT_AC,MOTOR AC,10
90004142,001,587,U26101602_MOT_AC,MOTOR AC,10
90004143,001,587,U26101602_MOT_AC,MOTOR AC,10
90004144,001,587,U26101602_MOT_AC,MOTOR AC,10
90004145,001,587,U26101602_MOT_AC,MOTOR AC,10
90004213,001,587,U26101602_MOT_AC,MOTOR AC,10
90004214,001,587,U26101602_MOT_AC,MOTOR AC,10
90004215,001,587,U26101602_MOT_AC,MOTOR AC,10
90004216,001,587,U26101602_MOT_AC,MOTOR AC,10
90004217,001,587,U26101602_MOT_AC,MOTOR AC,10
90004218,001,587,U26101602_MOT_AC,MOTOR AC,10
90004219,001,587,U26101602_MOT_AC,MOTOR AC,10
90004220,001,587,U26101602_MOT_AC,MOTOR AC,10
90004221,001,587,U26101602_MOT_AC,MOTOR AC,10
90004222,001,587,U26101602_MOT_AC,MOTOR AC,10
90004223,001,587,U26101602_MOT_AC,MOTOR AC,10
90004224,001,587,U26101602_MOT_AC,MOTOR AC,10
90004225,001,587,U26101602_MOT_AC,MOTOR AC,10
90004226,001,587,U26101602_MOT_AC,MOTOR AC,10
90004227,001,587,U26101602_MOT_AC,MOTOR AC,10
90004228,001,587,U26101602_MOT_AC,MOTOR AC,10
90004229,001,587,U26101602_MOT_AC,MOTOR AC,10
90007964,001,587,U26101602_MOT_AC,MOTOR AC,10
90007979,001,587,U26101602_MOT_AC,MOTOR AC,10
90008499,001,587,U26101602_MOT_AC,MOTOR AC,10
90008513,001,587,U26101602_MOT_AC,MOTOR AC,10
90008528,001,587,U26101602_MOT_AC,MOTOR AC,10
90008529,001,587,U26101602_MOT_AC,MOTOR AC,10
90008620,001,587,U26101602_MOT_AC,MOTOR AC,10
90009107,001,587,U26101602_MOT_AC,MOTOR AC,10
90009108,001,587,U26101602_MOT_AC,MOTOR AC,10
90009109,001,587,U26101602_MOT_AC,MOTOR AC,10
90009110,001,587,U26101602_MOT_AC,MOTOR AC,10
90009111,001,587,U26101602_MOT_AC,MOTOR AC,10
90012011,001,587,U26101602_MOT_AC,MOTOR AC,10
90000133,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000134,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000135,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000136,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000137,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000138,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000139,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000140,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000141,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000142,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000143,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000144,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000145,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000146,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000148,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000149,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000150,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000151,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000152,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000153,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000154,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000155,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000156,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000157,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000159,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000584,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001262,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001263,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001264,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001265,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001266,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001267,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001268,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001269,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001270,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001271,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001272,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001273,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001274,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90001275,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002213,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002214,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002215,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002216,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002217,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002218,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002219,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002220,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002221,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002294,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002295,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002296,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002297,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002298,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002299,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002300,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002301,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90002302,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90003200,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90003252,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90003255,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90003437,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90003438,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90003439,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90003440,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90003465,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90003473,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90003639,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007137,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007138,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007139,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007140,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007141,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007142,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007143,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007144,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007835,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007838,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007928,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007929,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007930,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90007931,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90010694,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90010695,001,588,U26121629_CBL_POWR,CABLE ELECTRICAL,10
90000006,001,589,U31171504_BRG_BLL,BRG BALL,10
90000007,001,589,U31171504_BRG_BLL,BRG BALL,10
90000008,001,589,U31171504_BRG_BLL,BRG BALL,10
90000009,001,589,U31171504_BRG_BLL,BRG BALL,10
90000010,001,589,U31171504_BRG_BLL,BRG BALL,10
90000011,001,589,U31171504_BRG_BLL,BRG BALL,10
90000012,001,589,U31171504_BRG_BLL,BRG BALL,10
90000013,001,589,U31171504_BRG_BLL,BRG BALL,10
90000014,001,589,U31171504_BRG_BLL,BRG BALL,10
90000015,001,589,U31171504_BRG_BLL,BRG BALL,10
90000016,001,589,U31171504_BRG_BLL,BRG BALL,10
90000017,001,589,U31171504_BRG_BLL,BRG BALL,10
90000018,001,589,U31171504_BRG_BLL,BRG BALL,10
90000019,001,589,U31171504_BRG_BLL,BRG BALL,10
90000020,001,589,U31171504_BRG_BLL,BRG BALL,10
90000021,001,589,U31171504_BRG_BLL,BRG BALL,10
90000022,001,589,U31171504_BRG_BLL,BRG BALL,10
90000023,001,589,U31171504_BRG_BLL,BRG BALL,10
90000024,001,589,U31171504_BRG_BLL,BRG BALL,10
90000025,001,589,U31171504_BRG_BLL,BRG BALL,10
90000026,001,589,U31171504_BRG_BLL,BRG BALL,10
90000027,001,589,U31171504_BRG_BLL,BRG BALL,10
90000028,001,589,U31171504_BRG_BLL,BRG BALL,10
90000029,001,589,U31171504_BRG_BLL,BRG BALL,10
90000031,001,589,U31171504_BRG_BLL,BRG BALL,10
90000032,001,589,U31171504_BRG_BLL,BRG BALL,10
90000033,001,589,U31171504_BRG_BLL,BRG BALL,10
90000034,001,589,U31171504_BRG_BLL,BRG BALL,10
90000035,001,589,U31171504_BRG_BLL,BRG BALL,10
90000036,001,589,U31171504_BRG_BLL,BRG BALL,10
90000630,001,589,U31171504_BRG_BLL,BRG BALL,10
90000631,001,589,U31171504_BRG_BLL,BRG BALL,10
90000632,001,589,U31171504_BRG_BLL,BRG BALL,10
90000633,001,589,U31171504_BRG_BLL,BRG BALL,10
90000635,001,589,U31171504_BRG_BLL,BRG BALL,10
90000637,001,589,U31171504_BRG_BLL,BRG BALL,10
90000727,001,589,U31171504_BRG_BLL,BRG BALL,10
90000728,001,589,U31171504_BRG_BLL,BRG BALL,10
90000729,001,589,U31171504_BRG_BLL,BRG BALL,10
90001047,001,589,U31171504_BRG_BLL,BRG BALL,10
90001048,001,589,U31171504_BRG_BLL,BRG BALL,10
90001049,001,589,U31171504_BRG_BLL,BRG BALL,10
90001050,001,589,U31171504_BRG_BLL,BRG BALL,10
90001051,001,589,U31171504_BRG_BLL,BRG BALL,10
90001052,001,589,U31171504_BRG_BLL,BRG BALL,10
90001053,001,589,U31171504_BRG_BLL,BRG BALL,10
90001054,001,589,U31171504_BRG_BLL,BRG BALL,10
90001055,001,589,U31171504_BRG_BLL,BRG BALL,10
90001056,001,589,U31171504_BRG_BLL,BRG BALL,10
90001057,001,589,U31171504_BRG_BLL,BRG BALL,10
90001058,001,589,U31171504_BRG_BLL,BRG BALL,10
90001059,001,589,U31171504_BRG_BLL,BRG BALL,10
90001060,001,589,U31171504_BRG_BLL,BRG BALL,10
90001061,001,589,U31171504_BRG_BLL,BRG BALL,10
90001062,001,589,U31171504_BRG_BLL,BRG BALL,10
90001063,001,589,U31171504_BRG_BLL,BRG BALL,10
90001064,001,589,U31171504_BRG_BLL,BRG BALL,10
90001066,001,589,U31171504_BRG_BLL,BRG BALL,10
90001067,001,589,U31171504_BRG_BLL,BRG BALL,10
90001068,001,589,U31171504_BRG_BLL,BRG BALL,10
90001069,001,589,U31171504_BRG_BLL,BRG BALL,10
90001070,001,589,U31171504_BRG_BLL,BRG BALL,10
90001071,001,589,U31171504_BRG_BLL,BRG BALL,10
90001072,001,589,U31171504_BRG_BLL,BRG BALL,10
90001073,001,589,U31171504_BRG_BLL,BRG BALL,10
90001074,001,589,U31171504_BRG_BLL,BRG BALL,10
90001075,001,589,U31171504_BRG_BLL,BRG BALL,10
90001833,001,589,U31171504_BRG_BLL,BRG BALL,10
90001834,001,589,U31171504_BRG_BLL,BRG BALL,10
90001835,001,589,U31171504_BRG_BLL,BRG BALL,10
90001836,001,589,U31171504_BRG_BLL,BRG BALL,10
90001837,001,589,U31171504_BRG_BLL,BRG BALL,10
90001838,001,589,U31171504_BRG_BLL,BRG BALL,10
90001839,001,589,U31171504_BRG_BLL,BRG BALL,10
90001840,001,589,U31171504_BRG_BLL,BRG BALL,10
90001841,001,589,U31171504_BRG_BLL,BRG BALL,10
90001842,001,589,U31171504_BRG_BLL,BRG BALL,10
90001843,001,589,U31171504_BRG_BLL,BRG BALL,10
90001844,001,589,U31171504_BRG_BLL,BRG BALL,10
90001845,001,589,U31171504_BRG_BLL,BRG BALL,10
90001846,001,589,U31171504_BRG_BLL,BRG BALL,10
90001847,001,589,U31171504_BRG_BLL,BRG BALL,10
90001848,001,589,U31171504_BRG_BLL,BRG BALL,10
90001849,001,589,U31171504_BRG_BLL,BRG BALL,10
90001850,001,589,U31171504_BRG_BLL,BRG BALL,10
90001981,001,589,U31171504_BRG_BLL,BRG BALL,10
90001982,001,589,U31171504_BRG_BLL,BRG BALL,10
90001983,001,589,U31171504_BRG_BLL,BRG BALL,10
90001984,001,589,U31171504_BRG_BLL,BRG BALL,10
90001985,001,589,U31171504_BRG_BLL,BRG BALL,10
90001986,001,589,U31171504_BRG_BLL,BRG BALL,10
90001987,001,589,U31171504_BRG_BLL,BRG BALL,10
90001988,001,589,U31171504_BRG_BLL,BRG BALL,10
90001989,001,589,U31171504_BRG_BLL,BRG BALL,10
90001990,001,589,U31171504_BRG_BLL,BRG BALL,10
90001991,001,589,U31171504_BRG_BLL,BRG BALL,10
90001992,001,589,U31171504_BRG_BLL,BRG BALL,10
90001993,001,589,U31171504_BRG_BLL,BRG BALL,10
90001994,001,589,U31171504_BRG_BLL,BRG BALL,10
90001995,001,589,U31171504_BRG_BLL,BRG BALL,10
90001996,001,589,U31171504_BRG_BLL,BRG BALL,10
90001997,001,589,U31171504_BRG_BLL,BRG BALL,10
90001998,001,589,U31171504_BRG_BLL,BRG BALL,10
90001999,001,589,U31171504_BRG_BLL,BRG BALL,10
90002000,001,589,U31171504_BRG_BLL,BRG BALL,10
90002001,001,589,U31171504_BRG_BLL,BRG BALL,10
90002002,001,589,U31171504_BRG_BLL,BRG BALL,10
90003618,001,589,U31171504_BRG_BLL,BRG BALL,10
90007229,001,589,U31171504_BRG_BLL,BRG BALL,10
90007230,001,589,U31171504_BRG_BLL,BRG BALL,10
90007231,001,589,U31171504_BRG_BLL,BRG BALL,10
90007232,001,589,U31171504_BRG_BLL,BRG BALL,10
90007233,001,589,U31171504_BRG_BLL,BRG BALL,10
90007234,001,589,U31171504_BRG_BLL,BRG BALL,10
90007235,001,589,U31171504_BRG_BLL,BRG BALL,10
90007236,001,589,U31171504_BRG_BLL,BRG BALL,10
90007237,001,589,U31171504_BRG_BLL,BRG BALL,10
90007238,001,589,U31171504_BRG_BLL,BRG BALL,10
90007239,001,589,U31171504_BRG_BLL,BRG BALL,10
90007240,001,589,U31171504_BRG_BLL,BRG BALL,10
90007241,001,589,U31171504_BRG_BLL,BRG BALL,10
90007242,001,589,U31171504_BRG_BLL,BRG BALL,10
90007243,001,589,U31171504_BRG_BLL,BRG BALL,10
90007244,001,589,U31171504_BRG_BLL,BRG BALL,10
90007245,001,589,U31171504_BRG_BLL,BRG BALL,10
90007246,001,589,U31171504_BRG_BLL,BRG BALL,10
90007850,001,589,U31171504_BRG_BLL,BRG BALL,10
90008096,001,589,U31171504_BRG_BLL,BRG BALL,10
90008655,001,589,U31171504_BRG_BLL,BRG BALL,10
90008689,001,589,U31171504_BRG_BLL,BRG BALL,10
90008690,001,589,U31171504_BRG_BLL,BRG BALL,10
90008691,001,589,U31171504_BRG_BLL,BRG BALL,10
90008692,001,589,U31171504_BRG_BLL,BRG BALL,10
90008693,001,589,U31171504_BRG_BLL,BRG BALL,10
90008694,001,589,U31171504_BRG_BLL,BRG BALL,10
90008695,001,589,U31171504_BRG_BLL,BRG BALL,10
90008696,001,589,U31171504_BRG_BLL,BRG BALL,10
90008697,001,589,U31171504_BRG_BLL,BRG BALL,10
90008698,001,589,U31171504_BRG_BLL,BRG BALL,10
90008699,001,589,U31171504_BRG_BLL,BRG BALL,10
90008700,001,589,U31171504_BRG_BLL,BRG BALL,10
90008701,001,589,U31171504_BRG_BLL,BRG BALL,10
90008702,001,589,U31171504_BRG_BLL,BRG BALL,10
90008703,001,589,U31171504_BRG_BLL,BRG BALL,10
90008704,001,589,U31171504_BRG_BLL,BRG BALL,10
90008705,001,589,U31171504_BRG_BLL,BRG BALL,10
90008706,001,589,U31171504_BRG_BLL,BRG BALL,10
90008707,001,589,U31171504_BRG_BLL,BRG BALL,10
90008708,001,589,U31171504_BRG_BLL,BRG BALL,10
90008709,001,589,U31171504_BRG_BLL,BRG BALL,10
90008800,001,589,U31171504_BRG_BLL,BRG BALL,10
90008801,001,589,U31171504_BRG_BLL,BRG BALL,10
90008802,001,589,U31171504_BRG_BLL,BRG BALL,10
90008803,001,589,U31171504_BRG_BLL,BRG BALL,10
90008804,001,589,U31171504_BRG_BLL,BRG BALL,10
90008805,001,589,U31171504_BRG_BLL,BRG BALL,10
90008806,001,589,U31171504_BRG_BLL,BRG BALL,10
90008807,001,589,U31171504_BRG_BLL,BRG BALL,10
90008808,001,589,U31171504_BRG_BLL,BRG BALL,10
90008809,001,589,U31171504_BRG_BLL,BRG BALL,10
90008810,001,589,U31171504_BRG_BLL,BRG BALL,10
90008811,001,589,U31171504_BRG_BLL,BRG BALL,10
90008812,001,589,U31171504_BRG_BLL,BRG BALL,10
90008813,001,589,U31171504_BRG_BLL,BRG BALL,10
90008814,001,589,U31171504_BRG_BLL,BRG BALL,10
90008815,001,589,U31171504_BRG_BLL,BRG BALL,10
90008816,001,589,U31171504_BRG_BLL,BRG BALL,10
90008817,001,589,U31171504_BRG_BLL,BRG BALL,10
90008818,001,589,U31171504_BRG_BLL,BRG BALL,10
90010210,001,589,U31171504_BRG_BLL,BRG BALL,10
90010211,001,589,U31171504_BRG_BLL,BRG BALL,10
90010212,001,589,U31171504_BRG_BLL,BRG BALL,10
90010213,001,589,U31171504_BRG_BLL,BRG BALL,10
90010214,001,589,U31171504_BRG_BLL,BRG BALL,10
90010215,001,589,U31171504_BRG_BLL,BRG BALL,10
90010216,001,589,U31171504_BRG_BLL,BRG BALL,10
90010217,001,589,U31171504_BRG_BLL,BRG BALL,10
90010218,001,589,U31171504_BRG_BLL,BRG BALL,10
90010219,001,589,U31171504_BRG_BLL,BRG BALL,10
90010220,001,589,U31171504_BRG_BLL,BRG BALL,10
90010221,001,589,U31171504_BRG_BLL,BRG BALL,10
90010222,001,589,U31171504_BRG_BLL,BRG BALL,10
90010223,001,589,U31171504_BRG_BLL,BRG BALL,10
90010224,001,589,U31171504_BRG_BLL,BRG BALL,10
90010225,001,589,U31171504_BRG_BLL,BRG BALL,10
90010226,001,589,U31171504_BRG_BLL,BRG BALL,10
90010227,001,589,U31171504_BRG_BLL,BRG BALL,10
90010228,001,589,U31171504_BRG_BLL,BRG BALL,10
90010229,001,589,U31171504_BRG_BLL,BRG BALL,10
90010230,001,589,U31171504_BRG_BLL,BRG BALL,10
90010231,001,589,U31171504_BRG_BLL,BRG BALL,10
90010232,001,589,U31171504_BRG_BLL,BRG BALL,10
90010233,001,589,U31171504_BRG_BLL,BRG BALL,10
90010234,001,589,U31171504_BRG_BLL,BRG BALL,10
90010235,001,589,U31171504_BRG_BLL,BRG BALL,10
90010236,001,589,U31171504_BRG_BLL,BRG BALL,10
90010237,001,589,U31171504_BRG_BLL,BRG BALL,10
90010238,001,589,U31171504_BRG_BLL,BRG BALL,10
90010239,001,589,U31171504_BRG_BLL,BRG BALL,10
90010330,001,589,U31171504_BRG_BLL,BRG BALL,10
90010331,001,589,U31171504_BRG_BLL,BRG BALL,10
90010332,001,589,U31171504_BRG_BLL,BRG BALL,10
90010333,001,589,U31171504_BRG_BLL,BRG BALL,10
90010334,001,589,U31171504_BRG_BLL,BRG BALL,10
90010335,001,589,U31171504_BRG_BLL,BRG BALL,10
90010336,001,589,U31171504_BRG_BLL,BRG BALL,10
90010337,001,589,U31171504_BRG_BLL,BRG BALL,10
90010338,001,589,U31171504_BRG_BLL,BRG BALL,10
90010339,001,589,U31171504_BRG_BLL,BRG BALL,10
90010340,001,589,U31171504_BRG_BLL,BRG BALL,10
90010341,001,589,U31171504_BRG_BLL,BRG BALL,10
90010342,001,589,U31171504_BRG_BLL,BRG BALL,10
90010343,001,589,U31171504_BRG_BLL,BRG BALL,10
90010344,001,589,U31171504_BRG_BLL,BRG BALL,10
90010345,001,589,U31171504_BRG_BLL,BRG BALL,10
90010346,001,589,U31171504_BRG_BLL,BRG BALL,10
90010347,001,589,U31171504_BRG_BLL,BRG BALL,10
90010348,001,589,U31171504_BRG_BLL,BRG BALL,10
90010349,001,589,U31171504_BRG_BLL,BRG BALL,10
90010350,001,589,U31171504_BRG_BLL,BRG BALL,10
90010351,001,589,U31171504_BRG_BLL,BRG BALL,10
90010352,001,589,U31171504_BRG_BLL,BRG BALL,10
90010353,001,589,U31171504_BRG_BLL,BRG BALL,10
90010354,001,589,U31171504_BRG_BLL,BRG BALL,10
90010355,001,589,U31171504_BRG_BLL,BRG BALL,10
90010356,001,589,U31171504_BRG_BLL,BRG BALL,10
90010357,001,589,U31171504_BRG_BLL,BRG BALL,10
90010358,001,589,U31171504_BRG_BLL,BRG BALL,10
90010359,001,589,U31171504_BRG_BLL,BRG BALL,10
90010360,001,589,U31171504_BRG_BLL,BRG BALL,10
90010361,001,589,U31171504_BRG_BLL,BRG BALL,10
90010364,001,589,U31171504_BRG_BLL,BRG BALL,10
90010365,001,589,U31171504_BRG_BLL,BRG BALL,10
90010366,001,589,U31171504_BRG_BLL,BRG BALL,10
90010367,001,589,U31171504_BRG_BLL,BRG BALL,10
90010368,001,589,U31171504_BRG_BLL,BRG BALL,10
90010369,001,589,U31171504_BRG_BLL,BRG BALL,10
90010370,001,589,U31171504_BRG_BLL,BRG BALL,10
90010371,001,589,U31171504_BRG_BLL,BRG BALL,10
90010372,001,589,U31171504_BRG_BLL,BRG BALL,10
90010373,001,589,U31171504_BRG_BLL,BRG BALL,10
90010374,001,589,U31171504_BRG_BLL,BRG BALL,10
90010375,001,589,U31171504_BRG_BLL,BRG BALL,10
90010376,001,589,U31171504_BRG_BLL,BRG BALL,10
90010377,001,589,U31171504_BRG_BLL,BRG BALL,10
90010378,001,589,U31171504_BRG_BLL,BRG BALL,10
90010379,001,589,U31171504_BRG_BLL,BRG BALL,10
90010380,001,589,U31171504_BRG_BLL,BRG BALL,10
90010381,001,589,U31171504_BRG_BLL,BRG BALL,10
90010382,001,589,U31171504_BRG_BLL,BRG BALL,10
90010383,001,589,U31171504_BRG_BLL,BRG BALL,10
90010384,001,589,U31171504_BRG_BLL,BRG BALL,10
90010385,001,589,U31171504_BRG_BLL,BRG BALL,10
90010386,001,589,U31171504_BRG_BLL,BRG BALL,10
90010387,001,589,U31171504_BRG_BLL,BRG BALL,10
90010388,001,589,U31171504_BRG_BLL,BRG BALL,10
90010389,001,589,U31171504_BRG_BLL,BRG BALL,10
90010390,001,589,U31171504_BRG_BLL,BRG BALL,10
90010391,001,589,U31171504_BRG_BLL,BRG BALL,10
90010392,001,589,U31171504_BRG_BLL,BRG BALL,10
90010393,001,589,U31171504_BRG_BLL,BRG BALL,10
90010394,001,589,U31171504_BRG_BLL,BRG BALL,10
90010395,001,589,U31171504_BRG_BLL,BRG BALL,10
90010396,001,589,U31171504_BRG_BLL,BRG BALL,10
90010397,001,589,U31171504_BRG_BLL,BRG BALL,10
90010398,001,589,U31171504_BRG_BLL,BRG BALL,10
90010399,001,589,U31171504_BRG_BLL,BRG BALL,10
90010468,001,589,U31171504_BRG_BLL,BRG BALL,10
90010469,001,589,U31171504_BRG_BLL,BRG BALL,10
90010470,001,589,U31171504_BRG_BLL,BRG BALL,10
90010471,001,589,U31171504_BRG_BLL,BRG BALL,10
90010472,001,589,U31171504_BRG_BLL,BRG BALL,10
90010473,001,589,U31171504_BRG_BLL,BRG BALL,10
90010474,001,589,U31171504_BRG_BLL,BRG BALL,10
90010475,001,589,U31171504_BRG_BLL,BRG BALL,10
90010476,001,589,U31171504_BRG_BLL,BRG BALL,10
90010477,001,589,U31171504_BRG_BLL,BRG BALL,10
90010478,001,589,U31171504_BRG_BLL,BRG BALL,10
90010479,001,589,U31171504_BRG_BLL,BRG BALL,10
90010480,001,589,U31171504_BRG_BLL,BRG BALL,10
90010481,001,589,U31171504_BRG_BLL,BRG BALL,10
90010482,001,589,U31171504_BRG_BLL,BRG BALL,10
90010483,001,589,U31171504_BRG_BLL,BRG BALL,10
